src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label
eng_Latn,spa_Latn,"""We were all simply in shock,"" the mother stated.","La madre dijo: ""Todos estamos en estado de shock.","La madre dijo: ""Todos estamos en estado de shock.",1_No_hallucination,"1.  La madre dijo: ""Todos estamos en estado de shock. 
2.  No_hallucination","1.  La madre dijo: ""Todos estamos en estado de shock.",no_hallucination
eng_Latn,spa_Latn,Following seabed mapping the wreck was found using an ROV.,"Después de hacerse un mapa del fondo del mar, se encontró con un vehículo.","Después de hacerse un mapa del fondo del mar, se encontró con un vehículo.",1_No_hallucination,"If you want to learn how to throw a búmeran and get it back into your hand, make sure you have one that's suitable for the return. 

2_Small_hallucination",,small_hallucination
eng_Latn,spa_Latn,i have penis fever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Tengo la fiebre del pene!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Tengo la fiebre del pene!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1_No_hallucination,"1. Tengo la fiebre del pene!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2. 4_Full_hallucination 

**Explanation:** 

The target sentence contains the phrase ""tengo la fiebre del pene"" which translates to  ""I have a penis fever"" in English. This phrase, while not literally translating a medical term, introduces entirely fabricated information and relates it to the source sentence's content.",1. Tengo la fiebre del pene!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,full_hallucination
eng_Latn,spa_Latn,No merge.,No hay ninguna mezcla.,No <<<hay ninguna>>> mezcla.,2_Small_hallucination,"1. No merge.
2. No hallucination",,
eng_Latn,spa_Latn,"Uhm, are there more reliable sources (other than interviews and porn sites) certifying her degrees, esp the BSc in Biology?","¿Hay fuentes más fiables que las que muestran sus estudios, como la de la biología y la de las mujeres? - Sí, sí.","¿Hay fuentes más fiables que las que muestran sus estudios, <<<como la de la>>> biología <<<y la de las mujeres? - Sí, sí>>>.",3_Partial_hallucination,"1.  ¿Hay fuentes más fiables que las que muestran sus estudios, como la de la biología y la de las mujeres? - Sí, sí. 

2_Small_hallucination","1.  ¿Hay fuentes más fiables que las que muestran sus estudios, como la de la biología y la de las mujeres? - Sí, sí.",small_hallucination
eng_Latn,spa_Latn,REDIRECT Talk:Dictionarium Latino Canarense,REDIGIÓN: Diccionario de la lengua canadiense.,REDIGIÓN: Diccionario de la lengua canadiense.,1_No_hallucination,"1. REDIGIÓN: Diccionario de la lengua canadiense.
2. 3_Partial_hallucination",1. REDIGIÓN: Diccionario de la lengua canadiense.,partial_hallucination
eng_Latn,spa_Latn,"Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.","A pesar de estas acusaciones, Ma ganó fácilmente en una plataforma que abogó por lazos más estrechos con el continente chino.","A pesar de estas acusaciones, Ma ganó fácilmente en una plataforma que abogó por lazos más estrechos con el continente chino.",1_No_hallucination,"1. A pesar de estas acusaciones, Ma ganó fácilmente en una plataforma que abogó por lazos más estrechos con el continente chino.
2. No_hallucination","1. A pesar de estas acusaciones, Ma ganó fácilmente en una plataforma que abogó por lazos más estrechos con el continente chino.",no_hallucination
eng_Latn,spa_Latn,Jesus Christ you are both obnoxious.,"Jesucristo, ambos son desagradables.","Jesucristo, ambos son desagradables.",1_No_hallucination,"1. Jesus Christ you are both obnoxious. 
2. 1_No_hallucination",,no_hallucination
eng_Latn,spa_Latn,"Accordingly, at the finest such establishments one is apt to find the most luxurious bedding, maybe a handmade quilt or an antique bed.","En consecuencia, en los mejores establecimientos de este tipo uno es propenso a encontrar la ropa de cama más lujosa, tal vez una manta hecha a mano o una cama antigua.","En consecuencia, en los mejores establecimientos de este tipo uno es propenso a encontrar la ropa de cama más lujosa, tal vez una manta hecha a mano o una cama antigua.",1_No_hallucination,"If you want to learn how to throw a <<<buffalo>>> and get it back into your hand, make sure you have one that's suitable for the return.
2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.","Luxembourg has always tried to remain neutral, but it has been invaded by Germany.",1_No_hallucination,"1. Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales. 

2. No_hallucination 


**Explanation:** 
The provided translation is accurate and doesn't introduce any invented or unrelated information.  ""Invaded"" accurately reflects the context of Germany's actions toward Luxembourg during the two world wars.",,no_hallucination
spa_Latn,eng_Latn,El Servicio de Parques (MINAE) no otorga permisos de ingreso con más de un mes de anticipación a la fecha de arribo prevista.,The Department of Parks and Recreation (Department of Parks & Recreation) does not grant entry permits for more than one month prior to arrival.,The Department of Parks <<<and Recreation (Department of Parks & Recreation)>>> does not grant entry permits for more than one month prior to arrival.,3_Partial_hallucination,"1.  The Department of Parks and Recreation (Department of Parks & Recreation) does not grant entry permits for more than one month prior to arrival. 
2.  No_hallucination",1.  The Department of Parks and Recreation (Department of Parks & Recreation) does not grant entry permits for more than one month prior to arrival.,no_hallucination
spa_Latn,eng_Latn,"Mientras escuchábamos a otros contar sus historias personales, de sus familias y de sus formas de organización, recolectamos información de utilidad sobre el pasado y respecto de algunas de las personalidades que tuvieron efectos, sean positivos o negativos, en la cultura de la organización.","As we listened to others tell their personal stories, their families, and their organizational forms, we gathered useful information about the past and about some of the personalities who had an impact, whether positive or negative, on the culture of the organization.","As we listened to others tell their personal stories, their families, and their organizational forms, we gathered useful information about the past and about some of the personalities who had an impact, whether positive or negative, on the culture of the organization.",1_No_hallucination,"1.  As we listened to others tell their personal stories, their families, and their organizational forms, we gathered useful information about the past and about some of the personalities who had an impact, whether positive or negative, on the culture of the organization. 
2. No_hallucination","1.  As we listened to others tell their personal stories, their families, and their organizational forms, we gathered useful information about the past and about some of the personalities who had an impact, whether positive or negative, on the culture of the organization.",no_hallucination
spa_Latn,eng_Latn,"Tres de los lados de Turquía están rodados por mares: el oeste, por el Mar Egeo; el norte, por el Mar Negro y el sur, por el Mediterráneo.","Three sides of Turkey are surrounded by seas: the west by the Aegean Sea, the north by the Black Sea, and the south by the Mediterranean Sea.","Three sides of Turkey are surrounded by seas: the west by the Aegean Sea, the north by the Black Sea, and the south by the Mediterranean <<<Sea>>>.",2_Small_hallucination,"1. Tres de los lados de Turquía están rodados por mares: el oeste, por el Mar Egeo; el norte, por el Mar Negro y el sur, por el Mediterráneo.
2. Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"Hola Alex Struv, necesito por favor su ayuda para editar la página Anexo:Premios y nominaciones de Beyoncé.","Hello Alex, I need your help to edit the page for me, too.","Hello Alex, I need your help to edit the page <<<for me, too>>>.",3_Partial_hallucination,"1. Hello Alex, I need your help to edit the page for me, too. 
2_Small_hallucination 


**Explanation:**

The target sentence does introduce a phrase that's not present in the source sentence:  ""I need your help to edit the page for me, too.""

This is classified as ""2_Small_hallucination"" because it involves just one or two phrases.","1. Hello Alex, I need your help to edit the page for me, too.",small_hallucination
spa_Latn,eng_Latn,Recomiendo al sujeto Xavi1992 que deje las drogas y que antes de colocar semejantes aberraciones filológicas e históricas se corte las manos.,I recommend that you stop using drugs and that you cut off your hands before you start using the philanthropy.,I recommend that <<<you>>> stop using drugs and that <<<you>>> cut off your hands before <<<you start using the philanthropy>>>.,3_Partial_hallucination,"1.  I recommend that you stop using drugs and that you cut off your hands before you start using the philanthropy. 
2.  Partial_hallucination",1.  I recommend that you stop using drugs and that you cut off your hands before you start using the philanthropy.,partial_hallucination
spa_Latn,eng_Latn,"De los cerca de 24 000 meteoritos que se sabe han impactado sobre la Tierra, se ha corroborado que tan solo 34 son de provienen de Marte.","Of the nearly 24,000 meteorites known to have impacted Earth, only 34 have been confirmed to have come from Mars.","Of the nearly 24,000 meteorites known to have impacted Earth, only 34 have been confirmed to have come from Mars.",1_No_hallucination,"1.  Of the nearly 24,000 meteorites known to have impacted Earth, only 34 have been confirmed to have come from Mars.

2_Small_hallucination","1.  Of the nearly 24,000 meteorites known to have impacted Earth, only 34 have been confirmed to have come from Mars.",small_hallucination
spa_Latn,eng_Latn,"Pepe me cago en tu alma sos lo peor que ha parido este mundo, sos una mierda deberias dejar de jugar al futbol sos una basura criminal.",You're the worst person in the world. You should stop playing football. You're a criminal.,You're the worst <<<person>>> in the world. You should stop playing football. You're a criminal.,2_Small_hallucination,"1. You're the worst person in the world. You should stop playing football. You're a criminal. <<< >>> 
2. 3_Partial_hallucination 


**Explanation:**

The target translation contains ""You're the worst person in the world."" and ""You're a criminal"" which are present in the original text, but there is a shift in tone and a focus on the individual's worth as the source sentence is more hostile in nature than the translation. 



Let me know if you would like me to analyze another example!",1. You're the worst person in the world. You should stop playing football. You're a criminal. <<< >>>,partial_hallucination
spa_Latn,eng_Latn,|bgcolor=darkviolet| Eliminado |style= background:skyblue | | Octavio Palacios Futbolista | align= center |18 años | Moreno | style= background:#c33 | Eliminado del Repechaje 2012 | 1 | 0 | 7 días |} Participante mujer.,#bgcolor#darkviolet#eliminated#style=background:skyblue#eighth soccer palaces#align=center#eighteen years#blue#style= background:#c33#eliminate from relegation 2012#1#0#7 days#female participant,#bgcolor#darkviolet#eliminated#style=background:skyblue#eighth soccer palaces#align=center#eighteen years#blue#style= background:#c33#eliminate from relegation 2012#1#0#7 days#female participant,1_No_hallucination,"1. #bgcolor#darkviolet#eliminated#style=background:skyblue#eighth soccer palaces#align=center#eighteen years#blue#style= background:#c33#eliminate from relegation 2012#1#0#7 days#female participant

2. 3_Partial_hallucination",1. #bgcolor#darkviolet#eliminated#style=background:skyblue#eighth soccer palaces#align=center#eighteen years#blue#style= background:#c33#eliminate from relegation 2012#1#0#7 days#female participant,partial_hallucination
spa_Latn,eng_Latn,Antoño!!!!!!! q se cayen coño- Antoño!!!!!!! q se cayen coño- Antoño!!!!!!! q se cayen coño- Antoño!!!!!!! q se cayen coño-,I don't know what I'm going to do. I'm not going to say anything.,<<<I don't know what I'm going to do. I'm>>> not going to say anything.,3_Partial_hallucination,"1.  I don't know what I'm going to do. I'm not going to say anything. 

2_Small_hallucination",1.  I don't know what I'm going to do. I'm not going to say anything.,small_hallucination
spa_Latn,eng_Latn,"Algunas de las rocas, muy poco comunes en la Tierra, se venden entre $11 000 y $22 500 dólares por onza, que representa aproximadamente diez veces el precio del oro.","Some of the very rare rocks on earth sell for between $11,000 and $22,500 an ounce, which is about ten times the price of gold.","Some of the very rare rocks on earth sell for between $11,000 and $22,500 an ounce, which is about ten times the price of gold.",1_No_hallucination,"1. Some of the very rare rocks on earth sell for between $11,000 and $22,500 an ounce, which is about ten times the price of gold. 
2.  3_Partial_hallucination 


**Explanation:**

The translation contains a partial hallucination because the phrase ""which is about ten times the price of gold"" introduces information that is not directly mentioned in the source sentence and represents an invented detail, introducing additional information to the translation. The sentence doesn't explicitly mention the price comparison in relation to gold, which is an inherent part of the target sentence. 

It's important to note that ""ten times the price of gold"" could be considered a hallucination depending on context or interpretation but this example represents a partial hallucination as it introduces extra information while not being directly mentioned by the source sentence.","1. Some of the very rare rocks on earth sell for between $11,000 and $22,500 an ounce, which is about ten times the price of gold.",partial_hallucination
spa_Latn,eng_Latn,"Conocemos a numerosos políticos, hombres de ciencia y artistas griegos. Es probable que la figura más famosa de esta cultura sea Homero, el proverbial poeta no vidente escritor de dos poemas, obras maestras de la literatura griega: la Ilíada y la Odisea.","We know that the most famous of these is Homer, the author of two books of Greek literature, the Iliad and the Odyssey. - The Book of Common Prayer, by the author.","We know that the most famous of these is Homer, the author of two books of Greek literature, the Iliad and the Odyssey. - <<<The Book of Common Prayer, by the author>>>.",3_Partial_hallucination,"1. We know that the most famous of these is Homer, the author of two books of Greek literature, the Iliad and the Odyssey. - The Book of Common Prayer, by the author.

2_Small_hallucination","1. We know that the most famous of these is Homer, the author of two books of Greek literature, the Iliad and the Odyssey. - The Book of Common Prayer, by the author.",small_hallucination
spa_Latn,eng_Latn,No tengo correo por ahora porque en general prefiero dedicar el tiempo a lo que puede verse en público.,I don't have the mail right now because I prefer to spend my time in public.,I don't have the mail right now because I prefer to spend my time in public.,1_No_hallucination,"1.  I don't have mail right now because I prefer to spend my time in public. 
2. No_hallucination",1.  I don't have mail right now because I prefer to spend my time in public.,no_hallucination
spa_Latn,eng_Latn,"El primer libro del que se tiene conocimiento fue redactado en sánscrito. Después de la compilación de Upanishads, este idioma sencillamente desapareció, por cuestiones de jerarquía.","The first known book was written in Sanskrit, after which the language disappeared due to a number of factors, such as the nature of the language.","The first known book was written in Sanskrit, after which the language disappeared due to <<<a number of factors, such as the nature of the language>>>.",3_Partial_hallucination,"1.  The first known book was written in Sanskrit, after which the language disappeared due to a number of factors, such as the nature of the language. 

2_Small_hallucination","1.  The first known book was written in Sanskrit, after which the language disappeared due to a number of factors, such as the nature of the language.",small_hallucination
spa_Latn,eng_Latn,"Hola, yo no puedo ver el contenido que tú no has guardado, como es el de ese enlace que me pones.","Hey, I can't see the content you haven't saved, like that link you're putting me on.","Hey, I can't see the content you haven't saved, like that link you're putting me on.",1_No_hallucination,"1.  Hola, yo no puedo ver el contenido que tú no has guardado, como es el de ese enlace que me pones. 
2.  No_hallucination 


**Explanation:** There are no hallucinations in the target sentence. The translation accurately reflects the source sentence's meaning while maintaining a clear and natural flow.",,no_hallucination
spa_Latn,eng_Latn,"El 1 de enero comenzaron los problemas, cuando docenas de lugareños presentaron quejas en la oficina de correo de Obanazawa por no haber recibido sus tarjetas tradicionales y usuales de Año Nuevo.","On January 1, the problems began, when dozens of locals filed complaints at the Obanazawa post office for not receiving their traditional and usual New Year cards.","On January 1, the problems began, when dozens of locals filed complaints at the Obanazawa post office for not receiving their traditional and usual New Year cards.",1_No_hallucination,"1. On January 1, the problems began, when dozens of locals filed complaints at the Obanazawa post office for not receiving their traditional and usual New Year cards.

2_Small_hallucination","1. On January 1, the problems began, when dozens of locals filed complaints at the Obanazawa post office for not receiving their traditional and usual New Year cards.",small_hallucination
spa_Latn,eng_Latn,"Netito chupame bien la verga ok , salvadoreño negro de mierda chupa pito , anda mirando a tu mujer que te la andan cojiendo por ahi ok saludos putito","Clean , suck my dick . Okay , black fuckin ' Salvadoran , fuckin ' dick , you 're looking at your wife .","Clean, suck my dick . Okay , black fuckin ' Salvadoran , fuckin ' dick , you 're looking at your wife .",1_No_hallucination,"1.  Clean , suck my dick . Okay , black fuckin ' Salvadoran , fuckin ' dick , you 're looking at your wife . 
2.  4_Full_hallucination 


**Explanation:**

The target sentence contains the complete content of a hallucinated phrase, which is an example of full hallucination. All words in the target sentence that don't correspond with the source sentence are indeed hallucinations.



Let me know if you have any other sentences for evaluation!","1.  Clean , suck my dick . Okay , black fuckin ' Salvadoran , fuckin ' dick , you 're looking at your wife .",full_hallucination
spa_Latn,eng_Latn,"El equipaje que se descuida se vuelve un objetivo de robos y, al mismo tiempo, atrae la atención de las autoridades, que se encuentran alertas ante posibles amenazas de bomba.","Careless luggage becomes a target of theft and, at the same time, attracts the attention of authorities, who are alert to possible bomb threats.","Careless luggage becomes a target of theft and, at the same time, attracts the attention of authorities, who are alert to possible bomb threats.",1_No_hallucination,"1. El equipaje que se descuida se vuelve un objetivo de robos y, al mismo tiempo, atrae la atención de las autoridades, que se encuentran alertas ante posibles amenazas de bomba. 
2. Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"Necesito encontrar información sobre el escudo florentino de la flor de lis! si alguien sabe algo, que hable ahora o calle para siempre !","I need to find out more about the Florentine flower, if anyone knows anything about it.","I need to find out more about the Florentine flower, if anyone knows anything <<<about it>>>.",2_Small_hallucination,"1.  I need to find out more about the Florentine flower, if anyone knows anything about it. 
2.  No_hallucination","1.  I need to find out more about the Florentine flower, if anyone knows anything about it.",no_hallucination
spa_Latn,eng_Latn,"El griego Strabo, erudito en historia, apuntó su nombre más tarde, que es el que hoy conocemos. El templo se derribó la misma noche en que nació Alejandro el Grande.","The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born.","The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born.",1_No_hallucination,"1. The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born. 
2. No_hallucination","1. The Greek historian Strabo later recorded his name, as we know it today. The temple collapsed on the night Alexander the Great was born.",no_hallucination
spa_Latn,eng_Latn,"La isla de Bowen es un conocido viaje para hacer en un día o en un fin de semana y que incluye kayak, caminatas, tiendas comerciales, restaurantes y entre otros.","Bowen Island is a well-known destination for kayaking, hiking, and picnicking, among other things.","Bowen Island is a well-known destination for kayaking, hiking, and <<<picnicking>>>, among other things.",2_Small_hallucination,"1. La isla de Bowen es un conocido viaje para hacer en un día o en un fin de semana y que incluye kayak, caminatas, tiendas comerciales, restaurantes y entre otros. 

2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"Las agencias de viajes han existido desde el siglo XIX. Por lo general, un agente de viajes es una buena opción para casos en que el viajero no cuenta con experiencia previa en cuestiones como la naturaleza, la cultura, el idioma o los países de bajos ingresos.","Travel agencies have existed since the 19th century.A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries.","Travel agencies have existed since the 19th century.A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries.",1_No_hallucination,"1. Travel agencies have existed since the 19th century. A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries. <<< >>>
2. No_hallucination","1. Travel agencies have existed since the 19th century. A travel agent is usually a good option for cases where the traveller has no prior experience in matters such as nature, culture, language or low-income countries. <<< >>>",no_hallucination
spa_Latn,eng_Latn,"expulsarme definitivamente, si puedo volver cuando quiera?","I mean, you know, I'm going to have to go back to work.","<<<I mean, you know, I'm going to have to>>> go back <<<to work>>>.",4_Full_hallucination,"1.  I mean, you know, I'm going to have to go back to work. 
2. No_hallucination","1.  I mean, you know, I'm going to have to go back to work.",no_hallucination
spa_Latn,eng_Latn,El Triceráptors podría haber arrancado las hojas con su robusto cuerno en lugar de comerse el tronco.,The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk.,The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk.,1_No_hallucination,"1.  The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk.
2.  No_hallucination",1.  The Triceratops may have picked up the leaves with their robust horn instead of eating the trunk.,no_hallucination
spa_Latn,eng_Latn,No debería jugar en la selección además juega pésimo por la selección.,He shouldn't be playing for the national team.,He shouldn't be playing for the national team.,1_No_hallucination,"1. He shouldn't be playing for the national team. 
2.  No_hallucination",1. He shouldn't be playing for the national team.,no_hallucination
spa_Latn,eng_Latn,18px,This is not a problem.,<<<This is not a problem.>>>,4_Full_hallucination,"1.  This is not a problem. 
2.  No_hallucination",1.  This is not a problem.,no_hallucination
spa_Latn,eng_Latn,Guarde otra copia en la maleta y una digital (envíela por correo electrónico como archivo adjunto o súbala a la «nube»).,Keep another copy in the suitcase and email it as an attachment or a submission to the cloud.,Keep another copy in the suitcase and email it as an attachment or a submission to the cloud.,1_No_hallucination,"1.  Keep another copy in the suitcase and email it as an attachment or a submission to the cloud. 
2.  Partial_hallucination 


**Explanation:**

While the target translation does accurately convey the meaning of the source sentence, it introduces new phrases like ""email it as an attachment"" and ""submission to the cloud,"" which introduce entirely new information that is not found in the original Spanish. These are examples of partial hallucinations because they contribute new elements to the translated text.",1.  Keep another copy in the suitcase and email it as an attachment or a submission to the cloud.,partial_hallucination
spa_Latn,eng_Latn,Por qué insistimos en decir que fue ministro de Información y Turismo cuando Francisco Franco era jefe del Estado?,Why do we insist that he was Minister of Information and Tourism when Francisco Franco was head of state?,Why do we insist that he was Minister of Information and Tourism when Francisco Franco was head of state?,1_No_hallucination,"1. Por qué insistimos en decir que fue Ministro de Información y Turismo cuando Francisco Franco era jefe del Estado?
2_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,"«Todos estábamos, sencillamente, en estado de conmoción absoluta», declaró la madre.","""We were all, simply, in a state of absolute shock"", the mother declared.","""We were all, simply, in a state of absolute shock"", the mother declared.",1_No_hallucination,"1. ""We were all, simply, in a state of absolute shock"", the mother declared. <<< >>>

2. 2_Small_hallucination","1. ""We were all, simply, in a state of absolute shock"", the mother declared. <<< >>>",small_hallucination
spa_Latn,eng_Latn,Ya me preguntaba dónde andarías porque hacía unos días que no te veía por ahí.,I was wondering where you were going because I haven't seen you around in a few days.,I was wondering where you were going because I haven't seen you around in a few days.,1_No_hallucination,"1.  I was wondering where you were going because I haven't seen you around in a few days. 
2.  No_hallucination 


**Explanation:**

The translation maintains the meaning and context of both source and target sentences. There is no introduction of irrelevant or invented information.",1.  I was wondering where you were going because I haven't seen you around in a few days.,no_hallucination
spa_Latn,eng_Latn,Alvaro Perez Perez (discusión) 18/01/2013 (UTC),The European Parliament has adopted a resolution on the proposal for a European Parliament and Council directive amending Regulation (EC) No 45/2001 on the approximation of the laws of the Member States relating to the protection of individuals with regard to the processing of personal data.,<<<The European Parliament has adopted a resolution on the proposal for a European Parliament and Council directive amending Regulation (EC) No 45/2001 on the approximation of the laws of the Member States relating to the protection of individuals with regard to the processing of personal data.>>>,4_Full_hallucination,"1. Alvaro Perez Perez (discusión) 18/01/2013 (UTC)

2. No_hallucination",,no_hallucination
spa_Latn,eng_Latn,Dice que es 0 veces más veloz .,He says it 's 0 times faster .,He says it 's 0 times faster .,1_No_hallucination,"1.  Dice que es 0 veces más veloz .
2.  No_hallucination",,no_hallucination
spa_Latn,eng_Latn,"Mis opiniones las expreso como quiero, pero no dejo que influencien mis ediciones del artículo.","I express my views as much as I want, but I don't let them influence my writing.","I express my views <<<as much>>> as I want, but I don't let them influence my <<<writing>>>.",3_Partial_hallucination,"1. I express my views as much as I want, but I don't let them influence my writing. 

2. No_hallucination","1. I express my views as much as I want, but I don't let them influence my writing.",no_hallucination
spa_Latn,eng_Latn,DA LA CARA!!,Give it up!,Give <<<it up>>>!,4_Full_hallucination,"1. Give it up!
2. 1_No_hallucination",1. Give it up!,no_hallucination
spa_Latn,eng_Latn,"Por ello, los permisos de travesía para toda fecha de inicio dentro del mes de mayo estarán disponibles a partir del 1 de enero.","For this reason, travel authorisations for any start date within May will be available from 1 January.","For this reason, travel authorisations for any start date within May will be available from 1 January.",1_No_hallucination,"1. For this reason, travel authorisations for any start date within May will be available from 1 January.
2. No_hallucination","1. For this reason, travel authorisations for any start date within May will be available from 1 January.",no_hallucination
spa_Latn,eng_Latn,La NBA tomó la decisión tras el resultado positivo de un jugador de Utah Jazz para el virus COVID-19.,The NBA made the decision after a Utah Jazz player tested positive for the virus.,The NBA made the decision after a Utah Jazz player tested positive for the virus.,1_No_hallucination,"1. The NBA made the decision after a Utah Jazz player tested positive for the virus. 
2_Small_hallucination",1. The NBA made the decision after a Utah Jazz player tested positive for the virus.,small_hallucination
spa_Latn,eng_Latn,"La mayor parte de los objetos que fueron enterrados con Tutankamón se han conservado en buen estado, entre ellos, miles de artefactos elaborados con metales preciosos y piedras exóticas.","Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones.","Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones.",1_No_hallucination,"1.  Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones. 
2. No_hallucination","1.  Most of the objects buried with Tutankhamun have been preserved in good condition, including thousands of artifacts made of precious metals and exotic stones.",no_hallucination
spa_Latn,eng_Latn,"Victoria Falls es una ciudad en el oeste de Zimbabwe, pasando la frontera con Livingstone, Zambia, y cercana a Botswana.","Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana.","Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana.",1_No_hallucination,"1. Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana. 
2. No_hallucination 


**Explanation:**

The target sentence accurately reflects the information provided in the source sentence without any invented or unrelated content.","1. Victoria Falls is a city in western Zimbabwe, bordering Livingstone, Zambia, and close to Botswana.",no_hallucination
spa_Latn,eng_Latn,Seguidamente comentó: «Es una situación de gravedad. Den por seguro que nuestro sistema funciona tan bien como debería».,"He said: ""It's a very serious situation, and I'm sure it's going to work.","He said: ""It's a <<<very>>> serious situation, and I'm sure it's going to work.",2_Small_hallucination,"1.  He said: ""It's a very serious situation, and I'm sure it's going to work.""

2. No_hallucination","1.  He said: ""It's a very serious situation, and I'm sure it's going to work.""",no_hallucination
