src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label
spa_Latn,eng_Latn,La sangre fluye desde el corazón a través de unas vías llamadas arterias y regresa a éste por otras denominadas venas. Los conductos más pequeños de todos reciben el nombre de capilares.,"Blood flows from the heart through the arteries and into the veins of the heart, the smallest of which is known as the capillaries.","Blood flows from the heart through the arteries and into the veins <<<of the heart>>>, the smallest of which is known as the capillaries.",2_Small_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Blood flows from the heart through the arteries and into the <<<veins of the heart>>> , the smallest of which is known as the capillaries.

2. 
3_No_hallucination","Blood flows from the heart through the arteries and into the <<<veins of the heart>>> , the smallest of which is known as the capillaries.",no_hallucination
spa_Latn,eng_Latn,Pero lo real es que Obama es nestizo.,"But the real thing is, Obama is a jerk.","But the real thing is, Obama is a <<<jerk>>>.",2_Small_hallucination,"**1. Target sentence with hallucinations marked:**
But the real thing is, Obama is <<<a jerk>>>.

**2. Hallucination classification label:**
3_Partial_hallucination","But the real thing is, Obama is <<<a jerk>>>.",partial_hallucination
spa_Latn,eng_Latn,me llamo aziz soy un pro comparados con otros quien lo leea es tonto a lo mejor es que tengo faltas pero es porque no lo leeo,My name is aziz i'm a pro compared to others who reads it is silly maybe i'm flawed but it's because i don't read it,My name is aziz i'm a pro compared to others who reads it is silly maybe i'm flawed but it's because i don't read it,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:

My name is aziz i'm a <<<<<pro>>>>> compared to others who <<<<<reads>>>>> it is <<<<<silly>>>>> maybe i'm flawed but it's because i don't <<<<<read>>>>> it

2. The hallucination classification label on a new line:

3_Partial_hallucination",My name is aziz i'm a <<<<<pro>>>>> compared to others who <<<<<reads>>>>> it is <<<<<silly>>>>> maybe i'm flawed but it's because i don't <<<<<read>>>>> it,partial_hallucination
spa_Latn,eng_Latn,"Bueno, Buce, ¡Qué los cumplas muy feliz! .","Well, I guess I'll just have to say goodbye.","Well, <<<I guess I'll just have to say goodbye>>>.",4_Full_hallucination,"1. Well, I guess I'll just have to say <<<goodbye>>>, and also <<<I>>> will send you some <<<hugs>>>. 
2. 3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"como me vuelvas a tocar los huevo borrandome un articulo de MV, te arranco las piernas ke soy pucelano yo tambien.","If you ever touch me again, I'll rip your legs off, and I'll be fine.","If you ever touch me again, I'll rip your legs off, and I'll be <<<fine>>>.",2_Small_hallucination,"1. The target sentence is:
If you ever touch me again, <<<I'll rip your legs off,>>> and <<<I'll be fine.>>>

2. Hallucination classification label: 3_Partial_hallucination","If you ever touch me again, <<<I'll rip your legs off,>>> and <<<I'll be fine.>>>",partial_hallucination
spa_Latn,eng_Latn,Hsieh también manifestó que el agraciado Ma era más apariencia que contenido.,Hsieh also stated that the graceful Ma was more of an appearance than a content.,Hsieh also stated that the graceful Ma was more of an appearance than a content.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Hsieh also stated that the <<<graceful>>> Ma was <<<more of an appearance than a content>>>.
2. 
3_Partial_hallucination: More than 3 hallucinated words or phrases.",Hsieh also stated that the <<<graceful>>> Ma was <<<more of an appearance than a content>>>.,partial_hallucination
spa_Latn,eng_Latn,Este problema cada vez es menos importante gracias a que los fabricantes de lentes logran estándares más altos en su producción.,This problem is becoming less and less important as lens manufacturers achieve higher standards in their production.,This problem is becoming less and less important as lens manufacturers achieve higher standards in their production.,1_No_hallucination,"**1. Target sentence with hallucinated words or phrases marked:**
This problem is becoming less and less important as <<<lens manufacturers>>> achieve <<<higher>>> standards in their <<<production>>>, <<<thanks to the advancement of technology that allows for more efficient manufacturing processes>>>.
 
**2. Hallucination classification label:** 3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Chien(ôÔ) 20:55 5 enero 2007 (CEST),It's the first time I've ever been in a relationship with a woman.,<<<It's the first time I've ever been in a relationship with a woman>>>.,4_Full_hallucination,"1. Target sentence: 
It's the first time I've ever been in a relationship with a <<<woman>>>.

2. 2_Small_hallucination",It's the first time I've ever been in a relationship with a <<<woman>>>.,small_hallucination
spa_Latn,eng_Latn,"Disculpa que hemos guardado el contenido a mitad del trabajo ya está resuelto, gracias.Lluma-",I'm sorry we kept the content in the middle of the day.,I'm sorry we kept the content in the middle of the <<<day>>>.,2_Small_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
I'm sorry we kept the content in the middle of the day <<<middle of the day>>.

2. The hallucination classification label on a new line:

3_Small_hallucination",I'm sorry we kept the content in the middle of the day <<<middle of the day>>.,small_hallucination
spa_Latn,eng_Latn,"Bueno, nada, el ñoño ese me soltó no me acuerdo ya el que, en el artículo que veo borró Gaeddal en realidad finalmente, en ese yo no hacía más que revertirlo, que quitaba el destruir él","Well, I don't remember the last time I saw him, but I'm sure he'd be happy to see me get out of the way.","Well, I don't remember <<<the last time I saw him, but I'm sure he'd be happy to see me get out of the way>>>.",3_Partial_hallucination,"1. The target sentence with hallucinated words or phrases marked using <<< >>> is:
Well, I don't remember the last time I saw <<<him>>> (implied in ""el ñoño ese"", but not directly translated), but I'm sure he'd be happy to see me get out of the way (<<<get out of the way>>> is not present in the source sentence).

However, upon closer examination, it seems that the word ""him"" and ""he"" are indeed present in the source sentence (""el ñoño ese""), but the phrase ""get out of the way"" does introduce unrelated information.

2. The correct marking for hallucinated words or phrases is:
Well, I don't remember the last time I saw <<<him>>> (already present in the source), but I'm sure he'd be happy to see me <<<get out of the way>>>

The corrected target sentence with hallucinated words or phrases marked using <<< >>> is:
Well, I don't remember the last time I saw him, but I'm sure he'd be happy to see me <<<get out of the way>>>

2. The correct classification for the given translation is:

2_Small_hallucination","Well, I don't remember the last time I saw him, but I'm sure he'd be happy to see me <<<get out of the way>>>",small_hallucination
spa_Latn,eng_Latn,Estos eventos suelen durar de tres a seis meses y se realizan en predios de una superficie no menor a 50 hectáreas.,These events usually last from three to six months and are held on premises of not less than 50 hectares.,These events usually last from three to six months and are held on premises of not less than 50 hectares.,1_No_hallucination,"1. The target sentence with hallucinated words or phrases marked using <<< >>>:
These events usually last from three to six months and are held on premises of not less than <<<50>>> hectares, in a <<<natural>> area of at least <<<50 hectare>>.

2. The hallucination classification label:
3_Partial_hallucination","These events usually last from three to six months and are held on premises of not less than <<<50>>> hectares, in a <<<natural>> area of at least <<<50 hectare>>.",partial_hallucination
spa_Latn,eng_Latn,Saludos.Marcos,Greetings from all over the world,Greetings <<<from all over the world>>>,4_Full_hallucination,"1. Target translation: Greetings from all over the world (<<<all over the world>>>)
2. 3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"Che ,payaso ,las IPs publicas las puede tener cualquiera ,FIJATE CON QUIEN TE METES , payasos ignorantes, lo importante es el FULBO","That's right, you've got a lot to do with the fact that you're not the only one who can't afford it.","<<<That's right, you've got a lot to do with the fact that you're not the only one who can't afford it>>>.",4_Full_hallucination,"1. The target sentence contains several hallucinated words or phrases:
""That's right, you've got a lot to do with the fact that you're not the only one who can't afford it.""

Target translation: 
>>> That's right, <<< >>> you've got a lot to do with the fact that >>>you're no match for<<< >>>the majority<<< >>>who can't afford it<<<

2. 3_Partial_hallucination","""That's right, you've got a lot to do with the fact that you're not the only one who can't afford it.""",partial_hallucination
spa_Latn,eng_Latn,"el hip-hop y el regeton no tienen nada en comun. todo el que dice que el regeton viene del hip-hop o de el rap, es porque esta mal de la cabeza y no tiene ni idea de que es el regeton (pura basura).","Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what reggaeton is.","Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what reggaeton is.",1_No_hallucination,"1. Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what <<<reggaeton>>> is (<<<pura basura>>>).
2. 3_Partial_hallucination","1. Hip-hop and reggaeton have nothing in common. Everyone who says reggaeton comes from hip-hop or rap, it's because he has a headache and he has no idea what <<<reggaeton>>> is (<<<pura basura>>>).",partial_hallucination
spa_Latn,eng_Latn,Por milenios y milenios las personas han fabricado y utilizando lentes de aumento.,For millennia and millennia people have manufactured and used magnifying glasses.,For millennia and millennia people have manufactured and used magnifying glasses.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Por milenios y milenios people have manufactured and used <<<magnifying glasses>>>.

2. The hallucination classification label on a new line:
2_Small_hallucination",Por milenios y milenios people have manufactured and used <<<magnifying glasses>>>.,small_hallucination
spa_Latn,eng_Latn,"Desde su concepción, The Onion se ha vuelto un verdadero imperio de parodias de noticias, con una edición impresa, una página web que recibió 5 000 000 de visitas únicas en el mes de octubre, publicidad personal, una red de noticias las 24 horas, pódcast y el recientemente lanzado atlas mundial llamado Nuestro Bobo Mundo.","Since its inception, The Onion has grown into a full-fledged media empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.","Since its inception, The Onion has grown into a full-fledged <<<media>>> empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.",2_Small_hallucination,"**1. Target sentence with hallucinations marked:**
Since its inception, The Onion has grown into a full-fledged media empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.
 
<<<newsgroup (no equivalent in source sentence)>>>, <<<global catalogue (not mentioned in the original text of the source sentence but implied by ""atlas mundial"")>>>

**2. Hallucination classification label:**
3_Partial_hallucination","Since its inception, The Onion has grown into a full-fledged media empire, featuring a printed edition, a website with 5 million unique visitors per month, and a 24-hour newsgroup, a podcast, and a global catalogue.",partial_hallucination
spa_Latn,eng_Latn,"Deberían añadir el PIB nominal per capita, de acuerdo (es sería más imparcial en mi opiníon, eso es, los dos, el nominal y el PBI PPA per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20","They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the nominal and the PPA GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20","They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the nominal and the PPA GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20",1_No_hallucination,"**Target translation with hallucinations:**

They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the <<<nominal>>> and the <<<PPA>>> GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20

**Hallucination classification label:**

3_Partial_hallucination","They should add the nominal GDP per capita, agree (it would be more impartial in my opinion, that is, the two, the <<<nominal>>> and the <<<PPA>>> GDP per capita): 46 Uruguay 14,672 49 Chile 13,970 53 Brazil 12,917 61 Argentina 10,640 http://www.imf.org/external/pubs/ft/weo/2011/02/weodata/weorept.aspx?sy=2011&ey=20",partial_hallucination
spa_Latn,eng_Latn,Lo desarrolló John Smith en la década de 1970 a fin de contribuir con los plegadores inexpertos o con habilidades motoras reducidas.,It was developed by John Smith in the 1970s to help inexperienced folders or those with reduced motor skills.,It was developed by John Smith in the 1970s to help inexperienced folders or those with reduced motor skills.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
It was developed by John Smith in the 1970s to help <<<inexperienced folders or those with reduced motor skills>>>.

2. The hallucination classification label on a new line:
2_Small_hallucination",It was developed by John Smith in the 1970s to help <<<inexperienced folders or those with reduced motor skills>>>.,small_hallucination
spa_Latn,eng_Latn,el pene es el k se le atoro el otro dia a alfonso barrera martines al intentar lamberlo una ves k se lo pudieron sacar era demaciado tarde,The penis is the same as the one you used to have the other day when you tried to lick it.,The penis is the <<<same as the>>> one <<<you used to have>>> the other day when you tried to lick it.,3_Partial_hallucination,I cannot translate text that contains graphic descriptions of sex. Can I help you with something else?,,
spa_Latn,eng_Latn,travis es una berga joto deverias aprender de su musica seudo punki caguamero travis es exelente y eso no lo puedes negar ¿quien es el idiota ahora?,Travis is a hothead. You should learn from his music.,Travis is a <<<hothead>>>. You should learn from his music.,2_Small_hallucination,"1. Travis is a hothead <<< >>> (You should learn from his music). 
2. 3_Partial_hallucination",1. Travis is a hothead <<< >>> (You should learn from his music).,partial_hallucination
spa_Latn,eng_Latn,"{| class= infobox_v2 ! class= slim colspan= 2 style= background-color:#f0e68c; font-size:120% | Black 45 |230px |- | Nombre Amazan Mathieu | Nacimiento 22 de junio de 1989 () | Origen ,Port-au-Prince | Género(s) Latin, Urban, Music, Reggaetón | Ocupación Cantante, composi",This is the first time I've ever heard of this song. It's the first time that I've heard it.,<<<This is the first time I've ever heard of this>>> song. <<<It's the first time that I've heard it>>>.,4_Full_hallucination,"**1. The target sentence with hallucinated words or phrases marked using <<< >>>**

This is the first time I've ever heard of this <<<song>>>. It's the first time that I've heard <<this>>.

**2. Hallucination classification label on a new line**

3_Partial_hallucination",This is the first time I've ever heard of this <<<song>>>. It's the first time that I've heard <<this>>.,partial_hallucination
spa_Latn,eng_Latn,Procure asegurarse de que el agente con el que haga su reserva cuente con conocimiento especializado sobre Galápagos y sobre una amplia variedad de barcos en ese destino.,Make sure that the agent with whom you make the reservation has the expertise of a wide variety of ships.,Make sure that the agent with whom you make the reservation has the expertise of a wide variety of ships.,1_No_hallucination,"**1. The target sentence, with hallucinated words or phrases marked using <<< >>>.

Make sure that the agent with whom you make the reservation has the <<<expertise>>> of a <<<wide variety of ships>>>. (Note: ""Galápagos"" and ""barcos"" are not present in the target sentence)

**2. The hallucination classification label on a new line.**

3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Se dio inicio a una pesquisa para investigar.,He started a search to find out.,He started a search to find out.,1_No_hallucination,"1. Target sentence with hallucinations: He started a search to investigate and find out <<<find out>>>
2. 3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,Las conexiones de cable de fibra óptica submarinos que llegan hasta Europa y el satélite de banda ancha hacen posible que Groenlandia cuente con buena conectividad y que el 93% de la población tenga acceso a Internet.,Underwater fibre connections to Europe and to the rest of the world make it possible for Greenland to have good connectivity and to have access to the internet for the first time.,Underwater fibre connections to Europe <<<and to the rest of the world>>> make it possible for Greenland to have good connectivity and to have access to the internet <<<for the first time>>>.,3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Underwater fibre connections to Europe and to the rest of the world <<<make it possible>>> for Greenland to have good connectivity and to have access to the internet for the first time.

2. The hallucination classification label is: 
3_Partial_hallucination",Underwater fibre connections to Europe and to the rest of the world <<<make it possible>>> for Greenland to have good connectivity and to have access to the internet for the first time.,partial_hallucination
spa_Latn,eng_Latn,Pero lo real es que Obama es nestizo.,"But the truth is, Obama's got a lot to do with it.","But the truth is, Obama's <<<got a lot to do with it>>>.",3_Partial_hallucination,"1. Pero lo real es que Obama es nestizo.
 becomes:
But the truth is, Obama is mestizo <<<nestizo/mestizo>>>.

2. 2_Small_hallucination",,small_hallucination
spa_Latn,eng_Latn,"Dado su éxito con los submarinos, desde la guerra no genera confianza que los alemanes sean dueños de grandes cantidades de este tipo de naves.","Given the success of the submarines, there is no doubt that the Germans owned large quantities of them.","Given the success of the submarines, there is no doubt that the Germans owned large quantities of them.",1_No_hallucination,"1. Given the success of the submarines, there is no doubt that the Germans owned large quantities <<<of great size>>> and quantities of them.

2. 3_Partial_hallucination","1. Given the success of the submarines, there is no doubt that the Germans owned large quantities <<<of great size>>> and quantities of them.",partial_hallucination
spa_Latn,eng_Latn,"Los cirujanos contaban con conocimientos sobre distintos sedantes, como la morfina extraída de las semillas de amapola o la escopolamina, obtenida de semillas de beleño.","The surgeons had knowledge of different types of sedation, such as the morphine extracted from the seeds of poppy seeds.","The surgeons had knowledge of different <<<types of>>> sedation, such as the morphine extracted from the seeds of poppy seeds.",2_Small_hallucination,"**1. Target sentence with hallucinations marked:**

The surgeons had knowledge of different types of <<<sedation>>> , such as the morphine extracted from the <<<seeds of poppy seeds>>>.

**2. Hallucination classification label:**

3_Partial_hallucination","The surgeons had knowledge of different types of <<<sedation>>> , such as the morphine extracted from the <<<seeds of poppy seeds>>>.",partial_hallucination
spa_Latn,eng_Latn,"¿Qué es una célula? Este término deriva del latín cella, que significa «cuarto de tamaño reducido», y fue empleado por primera vez por un microscopista mientras estudiaba la estructura del corcho.","What is a cell? This term is derived from the Latin cell, meaning ""reduced-sized quarter"", and was first used by a microscopist while studying the structure of the cork.","What is a cell? This term is derived from the Latin cell, meaning ""reduced-sized quarter"", and was first used by a microscopist while studying the structure of the cork.",1_No_hallucination,"**1. Target sentence with hallucinations marked:**

What is a cell? This term is derived from the Latin cell, meaning ""reduced-sized quarter"" <<<(of the cork) >>> was first used by a microscopist while studying the structure <<< (of the cork)>>>

**2. Hallucination classification label:** 
3_Partial_hallucination","What is a cell? This term is derived from the Latin cell, meaning ""reduced-sized quarter"" <<<(of the cork) >>> was first used by a microscopist while studying the structure <<< (of the cork)>>>",partial_hallucination
spa_Latn,eng_Latn,El imbesil ete dela luna no se entera ni ostias so ijo puta!! esto es un nicho ecológico i no un puto forum dela luna Coño ya!!! agregame: metemelamasadentro_ahsi@hotmail.com acias.,"I don't know if I'm going to be able to do this, but I'm sure it's going to be a good time to talk to you about it.","<<<I don't know if I'm going to be able to do this, but I'm sure it's going to be a good time to talk to you about it>>>.",4_Full_hallucination,"1. Target sentence: I don't know if I'm going to be able to do this, but I'm sure it's going to be a good time to talk to you about <<<it>>> and <<<to you about>>>. 
2. 3_Partial_hallucination","1. Target sentence: I don't know if I'm going to be able to do this, but I'm sure it's going to be a good time to talk to you about <<<it>>> and <<<to you about>>>.",partial_hallucination
spa_Latn,eng_Latn,MURO DE AGUA VETYE A TOMAR POR CULO IGNORANTE,The water wall is about to take on an ignorant backdrop,The water wall <<<is about to>>> take on <<<an>>> ignorant <<<backdrop>>>,3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
The water wall is about to take on an <<<ignorant>>> backdrop.

2. Hallucination classification label:
2_Small_hallucination",The water wall is about to take on an <<<ignorant>>> backdrop.,small_hallucination
spa_Latn,eng_Latn,Artículo reprobado tras no cumplir con los plazos dados.,The article was rejected after failing to meet the deadline.,The article was rejected after failing to meet the deadline.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
The article was rejected after failing to <<<meet>>> the deadline.
2. 
3_Partial_hallucination",The article was rejected after failing to <<<meet>>> the deadline.,partial_hallucination
spa_Latn,eng_Latn,"Jajaja, perrín ladrador...","Wow, you barking puppy...","Wow, you barking puppy...",1_No_hallucination,"**Target sentence:** Wow, you barking dog...
 
1_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,"En su discurso, de dos horas, expresó: «Hoy Apple va a reinventar el teléfono. Este día haremos historia».","In his two-hour speech, he said, ""Today, Apple is going to re-invent the phone.","In his two-hour speech, he said, ""Today, Apple is going to re-invent the phone.",1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
In his two-hour speech, he said, ""Today, <<Apple is going to>> reinvent the phone.

2. Hallucination classification label: 
2_Small_hallucination","In his two-hour speech, he said, ""Today, <<Apple is going to>> reinvent the phone.",small_hallucination
spa_Latn,eng_Latn,"NO ESTES SABOTEANDO PAGINAS, ESTO ES UNA ADVERTENCIA.)","You're not sabotaging pages, this is a warning.)","You're not sabotaging pages, this is a warning.)",1_No_hallucination,"1. The target sentence with hallucinated words or phrases marked using <<< >>>:
You're not sabotaging <<<<<<<<<<<<<<<<<<<pages>>>>>>>>>>>>>>> , this is a warning.)

2. Hallucination classification label:
2_Small_hallucination","You're not sabotaging <<<<<<<<<<<<<<<<<<<pages>>>>>>>>>>>>>>> , this is a warning.)",small_hallucination
spa_Latn,eng_Latn,"No obstante, en la actualidad existen artistas del grafiti reconocidos, se celebran eventos de esta disciplina y hay muros «legales». En este contexto, las pinturas de grafiti pueden, con frecuencia, asemejarse más a obras de arte que a etiquetas ilegibles.","However, nowadays there are recognized graffiti artists, there are events of this discipline and there are legal walls.","However, nowadays there are recognized graffiti artists, there are events of this discipline and there are legal walls.",1_No_hallucination,"**Target sentence:** However, nowadays there are recognized graffiti artists, there are events of this discipline <<<and it has become more accepted in society>>> and there are legal walls.

2. 3_Partial_hallucination: More than 3 hallucinated words or phrases.",,partial_hallucination
spa_Latn,eng_Latn,te insisto: no existe ningún vándalo llamado remo y rómulo que te persiga o moleste.,"I'm telling you, there's no such thing as a rocking chair.","I'm telling you, there's no such thing <<<as a rocking chair>>>.",3_Partial_hallucination,"1. There is no such thing as <<<rocking chair>>> in the source sentence, but it is a common piece of furniture. However, this object is not mentioned at all in the source text. Therefore, the entire sentence is a full hallucination.

2. 4_Full_hallucination",,full_hallucination
spa_Latn,eng_Latn,"Hasta los desiertos más cálidos pueden tornarse dramáticamente fríos durante la noche. Si no cuenta con ropa de abrigo, corre un riesgo real de sufrir de hipotermia.","Even the hottest deserts can become dramatically cold at night, and if you don't have warm clothes, you're at a real risk of hypothermia.","Even the hottest deserts can become dramatically cold at night, and if you don't have warm clothes, you're at a real risk of hypothermia.",1_No_hallucination,"1. Even the hottest deserts can become dramatically cold at night, and if you don't have <<<warm>>> clothes, you're at a real risk of <<<hypothermia>>>.
2. 3_Partial_hallucination","1. Even the hottest deserts can become dramatically cold at night, and if you don't have <<<warm>>> clothes, you're at a real risk of <<<hypothermia>>>.",partial_hallucination
spa_Latn,eng_Latn,"El tipo Pureland es un origami en el que solo se permite realizar pliegue a la vez, no se pueden hacer aquellos que son más complejos, como los inversos, y todos tienen ubicaciones sencillas.","The Puritan style is one in which you can only fold at a time, and you can't fold at the same time, and it's all in the same place.","The Puritan style is one in which you can only fold at a time, and you can't <<<fold at the same time, and it's>>> all <<<in the same>>> place.",3_Partial_hallucination,"1. The Puritan style is one in which you can only fold at a time <<<at the same time>>> , but <<<you can't fold at the same time>>>, and it's all in the same place.
2. 3_Partial_hallucination","1. The Puritan style is one in which you can only fold at a time <<<at the same time>>> , but <<<you can't fold at the same time>>>, and it's all in the same place.",partial_hallucination
spa_Latn,eng_Latn,Entrar en su propio vehículo y dar inicio a un extenso viaje por tierra tiene un atractivo intrínseco en su simpleza.,Getting into your own vehicle and embarking on an extensive journey over land has an intrinsic appeal in its simplicity.,Getting into your own vehicle and embarking on an extensive journey over land has an intrinsic appeal in its simplicity.,1_No_hallucination,"1. Getting into your own vehicle and embarking on an extensive <<<journey>>> by car across the country has an intrinsic appeal in its simplicity, but only for <<<those>>> who are familiar with rural areas and appreciate the freedom of <<<open>>> roads.

2. 3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,"Hola El poyudo, tenga en cuenta que al página de usuario no es para crear artículos, garabatos ni pruebas.","Hi Poyudo, please note that the user page is not for creating articles, scratches or tests.","Hi Poyudo, <<<please>>> note that the user page is not for creating articles, scratches or tests.",2_Small_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Hi Poyudo, please note that the user page is not for creating articles, <<<scratches>>> or <<<tests>>>.
2. 
3_Partial_hallucination: More than 3 hallucinated words or phrases.","Hi Poyudo, please note that the user page is not for creating articles, <<<scratches>>> or <<<tests>>>.",partial_hallucination
spa_Latn,eng_Latn,El turismo cultural es aquel cuyo objetivo es el de visitar un sitio en particular para conocer su historia y su cultura.,Cultural tourism is the activity of visiting a particular place to learn about its history and culture.,Cultural tourism is <<<the activity of>>> visiting a particular place to learn about its history and culture.,3_Partial_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
Cultural tourism is the activity of visiting a particular place to learn about its <<<history>>> and <<<culture>>>.

2. 
2_Small_hallucination: Only 1 or 2 hallucinated words",Cultural tourism is the activity of visiting a particular place to learn about its <<<history>>> and <<<culture>>>.,small_hallucination
spa_Latn,eng_Latn,"de esto, y ?","of this, and so forth.","of this, and <<<so forth>>>.",2_Small_hallucination,"1. of this, and so forth.
2. 2_Small_hallucination","1. of this, and so forth.",small_hallucination
spa_Latn,eng_Latn,Escribió un libro autobiográfico en 1998.,He wrote an autobiographical book in 1998.,He wrote an autobiographical book in 1998.,1_No_hallucination,"1. El target sentence, con las palabras o frases inventadas marcadas usando <<< >>>:
He wrote an autobiographical book in 1998.
 
2. 1_No_hallucination",He wrote an autobiographical book in 1998.,no_hallucination
spa_Latn,eng_Latn,"Los principales investigadores principales sostienen que esto puede permitir la detección precoz del cáncer, la tuberculosis, el VIH y la malaria en pacientes de países de bajos recursos, donde la tasa de supervivencia de enfermedades como el cáncer de mama puede ser la mitad de la de los países más avanzados.","Leading researchers argue that this can lead to early detection of cancer, tuberculosis, and malaria in low-income countries, where the survival rate for breast cancer is about half that of the developed world.","Leading researchers argue that this can lead to early detection of cancer, tuberculosis, and malaria in low-income countries, where the survival rate for breast cancer is about half that of the developed world.",1_No_hallucination,"1. Leading researchers argue that this can lead to early detection of cancer, tuberculosis, <<<malaria>>> in low-income countries, where the survival rate for <<<breast cancer>>> is about half that of the developed world.

2. 3_Partial_hallucination","1. Leading researchers argue that this can lead to early detection of cancer, tuberculosis, <<<malaria>>> in low-income countries, where the survival rate for <<<breast cancer>>> is about half that of the developed world.",partial_hallucination
spa_Latn,eng_Latn,"En tu cobardía has preferido bloquear antes que ha responder a mis justas inquietudes, lo que me demuestra que tu, como Jossi y José FM son unos vulgares esbirros del falso maestro que es Prem Rawat..","In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are vulgar scoundrels of the false master who is Prem Rawat.","In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are vulgar scoundrels of the false master who is Prem Rawat.",1_No_hallucination,"1. 
In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are <<<vulgar scoundrels>>> of the <<<false master>>> who is Prem Rawat.

2. 3_Partial_hallucination","In your cowardice you have preferred to block before it has responded to my just concerns, which proves to me that you, like Jossi and José FM are <<<vulgar scoundrels>>> of the <<<false master>>> who is Prem Rawat.",partial_hallucination
spa_Latn,eng_Latn,"esto es solo una advertencia, la cruzada contra este articulo que es un bodrio impresionante ha comenzado lentamente, pero no parará hasta que cambien esta mierda, y la vuelvan imparcial, según los canones de wiki","This is just a warning, the crusade against this article that's an impressive burn has begun slowly, but it won't stop until they change this shit, and make it fair, according to wiki canons.","This is just a warning, the crusade against this article that's an impressive <<<burn>>> has begun slowly, but it won't stop until they change this shit, and make it fair, according to wiki canons.",2_Small_hallucination,"**Target sentence:** 
This is just a warning, the crusade against this article that's an impressive <<<burn>>> has begun slowly, but it won't stop until they change this <<<shit>>>, and make it fair, according to wiki canons.

2. 3_Partial_hallucination","This is just a warning, the crusade against this article that's an impressive <<<burn>>> has begun slowly, but it won't stop until they change this <<<shit>>>, and make it fair, according to wiki canons.",partial_hallucination
